cod_bem,item,data_aquisicao,descricao,patrimonio,num_serie,status,valor_aquisicao,cod_produto,marca,serie,dt_calibracao,dt_vencimento
A000005424,0057,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9442,DI40SKDHIC340,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-12-19 00:00:00,2026-12-19
A000005425,0046,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9677,DI40SKDHIC341,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005426,0044,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9691,DI40SKDHIC342,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005427,0037,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9682,DI40SKDHIC343,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-30 00:00:00,2025-09-30
A000005428,0038,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9668,DI40SKDHIC344,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2023-10-21 00:00:00,2024-10-20
A000005429,0058,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9728,DI40SKDHIC345,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005430,0059,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9689,DI40SKDHIC346,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-07 00:00:00,2025-11-07
A000005431,0060,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9678,DI40SKDHIC347,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-04-15 00:00:00,2025-04-15
A000005432,0061,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9774,DI40SKDHIC348,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-05-27 00:00:00,2025-05-27
A000005433,0060,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9622,DI40SKDHIC349,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-08-05 00:00:00,2026-08-05
A000005434,0045,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9543,DI40SKDHIC350,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-30 00:00:00,2025-09-30
A000005435,0061,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9614,DI40SKDHIC351,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-09 00:00:00,2025-10-09
A000005436,0047,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9528,DI40SKDHIC352,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-08 00:00:00,2025-11-08
A000005437,0062,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9750,DI40SKDHIC353,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-01 00:00:00,2025-11-01
A000005438,0043,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9735,DI40SKDHIC354,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-20 00:00:00,2025-08-20
A000005439,0044,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9732,DI40SKDHIC355,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-04-28 00:00:00,2027-04-28
A000005440,0045,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9662,DI40SKDHIC356,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-22 00:00:00,2025-07-22
A000005441,0063,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9721,DI40SKDHIC357,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-08 00:00:00,2025-10-08
A000005442,0064,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9749,DI40SKDHIC358,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-04-29 00:00:00,2027-04-29
A000005443,0065,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9797,DI40SKDHIC359,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-05-08 00:00:00,2027-05-08
A000005444,0066,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9388,DI40SKDHIC360,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-06-16 00:00:00,2027-06-16
A000005445,0046,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9546,DI40SKDHIC361,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-22 00:00:00,2025-08-22
A000005446,0048,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9515,DI40SKDHIC362,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-28 00:00:00,2025-06-28
A000005447,0049,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9518,DI40SKDHIC363,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-13 00:00:00,2025-08-13
A000005448,0046,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9542,DI40SKDHIC364,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-12 00:00:00,2025-12-12
A000005449,0018,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9433,DI40SKDHIC365,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005450,0067,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9418,DI40SKDHIC366,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-28 00:00:00,2025-06-28
A000005451,0019,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9428,DI40SKDHIC367,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-07 00:00:00,2025-10-07
A000005452,0020,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9440,DI40SKDHIC368,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-04-04 00:00:00,2026-04-04
A000005453,0068,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9767,DI40SKDHIC369,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-11-24 00:00:00,2026-11-24
A000005454,0069,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9775,DI40SKDHIC370,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-04 00:00:00,2025-09-04
A000005455,0070,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9780,DI40SKDHIC371,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005456,0071,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9788,DI40SKDHIC372,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-12 00:00:00,2025-11-12
A000005457,0050,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9534,DI40SKDHIC373,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-24 00:00:00,2027-03-24
A000005458,0051,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9533,DI40SKDHIC374,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005459,0052,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9532,DI40SKDHIC375,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-02-05 00:00:00,2027-02-05
A000005460,0053,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9527,DI40SKDHIC376,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005461,0062,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9513,DI40SKDHIC377,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-15 00:00:00,2025-10-15
A000005462,0039,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9506,DI40SKDHIC378,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-14 00:00:00,2025-06-14
A000005463,0047,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9511,DI40SKDHIC379,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005464,0048,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9505,DI40SKDHIC380,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-09 00:00:00,2027-03-09
A000005465,0054,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9519,DI40SKDHIC381,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2023-10-24 00:00:00,2024-10-23
A000005466,0055,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9539,DI40SKDHIC382,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-30 00:00:00,2025-09-30
A000005467,0047,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9535,DI40SKDHIC383,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-04 00:00:00,2026-02-04
A000005468,0056,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9536,DI40SKDHIC384,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-28 00:00:00,2025-06-28
A000005469,0072,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9697,DI40SKDHIC385,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-04-06 00:00:00,2027-04-06
A000005470,0073,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9654,DI40SKDHIC386,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-17 00:00:00,2027-03-17
A000005471,0074,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9745,DI40SKDHIC387,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-09 00:00:00,2025-10-09
A000005472,0075,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9748,DI40SKDHIC388,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005473,0063,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9443,DI40SKDHIC389,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2023-10-22 00:00:00,2024-10-21
A000005474,0064,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9393,DI40SKDHIC390,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-20 00:00:00,2025-06-20
A000005475,0057,2023-10-19,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9358,DI40SKDHIC391,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-14 00:00:00,2025-06-14
A000005476,0065,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9369,DI40SKDHIC392,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-27 00:00:00,2027-03-27
A000005477,0076,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9770,DI40SKDHIC393,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005478,0077,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9769,DI40SKDHIC394,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-12 00:00:00,2025-08-12
A000005479,0078,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9786,DI40SKDHIC395,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-06 00:00:00,2025-11-06
A000005480,0079,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9413,DI40SKDHIC396,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-11-26 00:00:00,2026-11-26
A000005481,0002,2023-10-26,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9719,DI40SKDHIC397,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005482,0040,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9705,DI40SKDHIC398,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-08 00:00:00,2025-11-08
A000005483,0041,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9764,DI40SKDHIC399,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-06-09 00:00:00,2027-06-06
A000005484,0042,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9710,DI40SKDHIC400,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005485,0080,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9387,DI40SKDHIC401,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-06 00:00:00,2025-11-06
A000005486,0081,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9379,DI40SKDHIC402,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-22 00:00:00,2025-10-22
A000005487,0082,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9390,DI40SKDHIC403,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-02 00:00:00,2025-10-02
A000005488,0083,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9365,DI40SKDHIC404,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-01-16 00:00:00,2026-01-16
A000005489,0021,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9357,DI40SKDHIC405,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005490,0084,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9784,DI40SKDHIC406,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005491,0085,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9403,DI40SKDHIC407,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005492,0086,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9741,DI40SKDHIC408,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-04 00:00:00,2026-02-04
A000005493,0043,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9346,DI40SKDHIC409,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-04 00:00:00,2026-02-04
A000005494,0037,2023-10-05,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9323,DI40SKDHIC410,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-05-20 00:00:00,2025-05-20
A000005495,0038,2023-10-05,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9317,DI40SKDHIC411,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-09-02 00:00:00,2026-09-02
A000005496,0039,2023-10-05,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9312,DI40SKDHIC412,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-16 00:00:00,2025-10-16
A000005497,0087,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9431,DI40SKDHIC413,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-07 00:00:00,2025-11-07
A000005498,0088,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9406,DI40SKDHIC414,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-06-08 00:00:00,2027-06-08
A000005499,0089,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9401,DI40SKDHIC415,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-02 00:00:00,2025-10-02
A000005500,0022,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9360,DI40SKDHIC416,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005501,0090,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9695,DI40SKDHIC417,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-06-14 00:00:00,2025-06-14
A000005502,0048,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9652,DI40SKDHIC418,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-08 00:00:00,2025-10-08
A000005503,0091,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9733,DI40SKDHIC419,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-12 00:00:00,2025-11-12
A000005504,0049,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9693,DI40SKDHIC420,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-09-01 00:00:00,2026-09-01
A000005505,0092,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9674,DI40SKDHIC421,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2023-10-26 00:00:00,2024-10-25
A000005506,0093,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9415,DI40SKDHIC422,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-12 00:00:00,2025-11-12
A000005507,0023,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9799,DI40SKDHIC423,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-07 00:00:00,2025-10-07
A000005508,0094,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9740,DI40SKDHIC424,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-14 00:00:00,2026-02-14
A000005509,0066,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9601,DI40SKDHIC425,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005510,0049,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9606,DI40SKDHIC426,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-20 00:00:00,2025-08-20
A000005511,0067,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9575,DI40SKDHIC427,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005512,0068,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9605,DI40SKDHIC428,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-04 00:00:00,2026-02-04
A000005513,0050,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9796,DI40SKDHIC429,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-16 00:00:00,2027-03-16
A000005514,0051,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9795,DI40SKDHIC430,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-03-24 00:00:00,2027-03-24
A000005515,0095,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9681,DI40SKDHIC431,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-01-13 00:00:00,2027-01-13
A000005516,0052,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9794,DI40SKDHIC432,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-05 00:00:00,2025-09-05
A000005517,0096,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9776,DI40SKDHIC433,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005518,0097,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9782,DI40SKDHIC434,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2023-10-26 00:00:00,2024-10-25
A000005519,0098,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9787,DI40SKDHIC435,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-21 00:00:00,2025-10-21
A000005520,0099,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9791,DI40SKDHIC436,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005521,0024,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9420,DI40SKDHIC437,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005522,0100,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9436,DI40SKDHIC438,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005523,0025,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9434,DI40SKDHIC439,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005524,0026,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9422,DI40SKDHIC440,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-07 00:00:00,2025-10-07
A000005525,0027,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9424,DI40SKDHIC441,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-04-19
A000005526,0028,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9430,DI40SKDHIC442,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-18 00:00:00,2025-10-18
A000005527,0029,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9439,DI40SKDHIC443,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005528,0030,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9437,DI40SKDHIC444,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005529,0044,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9305,DI40SKDHIC445,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-02-04 00:00:00,2026-02-04
A000005530,0045,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9301,DI40SKDHIC446,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-06 00:00:00,2025-11-06
A000005531,0040,2023-10-05,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9349,DI40SKDHIC447,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-08 00:00:00,2025-10-08
A000005532,0046,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9300,DI40SKDHIC448,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-01 00:00:00,2025-11-01
A000005533,0047,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9669,DI40SKDHIC449,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-11-04 00:00:00,2025-11-04
A000005534,0048,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9680,DI40SKDHIC450,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005535,0049,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9666,DI40SKDHIC451,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-05-20 00:00:00,2025-05-20
A000005536,0050,2023-10-17,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9717,DI40SKDHIC452,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2025-11-18 00:00:00,2026-11-18
A000005537,0101,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9407,DI40SKDHIC453,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-01 00:00:00,2025-10-01
A000005538,0031,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9417,DI40SKDHIC454,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-02-05 00:00:00,2027-02-05
A000005539,0032,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9421,DI40SKDHIC455,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005540,0033,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9362,DI40SKDHIC456,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-07-19 00:00:00,2025-07-19
A000005541,0069,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9356,DI40SKDHIC457,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-30 00:00:00,2025-12-30
A000005542,0070,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9447,DI40SKDHIC458,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-20 00:00:00,2025-08-20
A000005543,0071,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9354,DI40SKDHIC459,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-02-05 00:00:00,2027-02-05
A000005544,0072,2023-10-18,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9351,DI40SKDHIC460,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2026-04-10 00:00:00,2027-04-10
A000005545,0034,2023-10-23,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9655,DI40SKDHIC461,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-10-03 00:00:00,2025-10-03
A000005546,0053,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9618,DI40SKDHIC462,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-09-10 00:00:00,2025-09-10
A000005547,0102,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9653,DI40SKDHIC463,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-12-09 00:00:00,2025-12-09
A000005548,0054,2023-10-20,BOMBA DE INFUSAO VOLUMETRICA DI-4000,BI9747,DI40SKDHIC464,Em Uso,0.0,DI4000BIVBR_TC1,DAIWHA,,2024-08-13 00:00:00,2025-08-13
